crsdept,crsno,crssec,ExamCode,ExamDesc,ExamStart,ExamEnd,BlindID
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,27225388
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,32745465
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,32750678
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,34311688
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,34533711
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,35301508
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,36586110
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,39303537
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,39687594
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,40016159
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,42242115
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,42440346
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,44265568
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,44772712
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,45033772
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,47342323
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,48214020
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,48403363
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,49939436
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,52279520
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,52294064
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,56243837
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,57011177
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,57122458
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,59268105
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,64450462
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,64735931
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,64739670
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,64739736
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,64749672
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,69090325
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,73324142
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,74988355
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,77822392
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,78888268
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,80456345
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,81394504
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,83917265
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,87558550
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,88256346
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,91886313
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,95415580
L11,428,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,99921437
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,01571309
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,02083913
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,06177570
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,12235284
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,13555834
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,17497397
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,23113155
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,23415585
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,24193885
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,25310859
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,26051162
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,29783632
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,30663626
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,35909602
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,41568222
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,43560941
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,45088175
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,45491633
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,49659596
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,57152456
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,65510673
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,66476358
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,67580725
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,68269723
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,83690302
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,90138302
L11,428,02,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,90326434
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,05381616
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,06884354
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,13384065
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,19052795
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,19887983
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,20018478
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,22033768
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,41568222
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,48172767
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,48403363
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,49424271
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,49659596
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,57011177
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,66789507
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,70043997
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,84786343
L11,435,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,91886313
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,03758299
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,21641194
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,32745465
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,38961008
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,54023254
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,58946359
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,61333700
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,64735931
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,66069678
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,66069778
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,66079704
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,66229732
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,70291719
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,77822392
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,78808407
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,83917265
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,88831527
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,90290461
L11,451,01,24,XXIV,12/21/2016 3:30 PM,12/21/2016 5:30 PM,92761707
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,03573505
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,05381616
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,07912923
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,17497397
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,26370892
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,28168039
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,34216079
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,34813978
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,35909602
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,41057764
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,63331373
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,64739670
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,65799966
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,70099775
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,72927597
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,73583309
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,78808407
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,80456345
L11,452,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,96675274
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,09313307
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,26355341
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,27937229
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,42983828
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,43250759
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,47342323
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,57152456
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,58946359
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,64735931
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,66340296
L11,477,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,66789507
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,10333883
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,10518358
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,12190311
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,16852820
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,18176085
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,35151746
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,36931457
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,41471055
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,58846864
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,63060196
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,65409663
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,65484314
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,69627193
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,73370289
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,93029538
L11,501,01,2,II,12/15/2016 10:30 AM,12/15/2016 12:30 PM,98431238
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,10333883
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,10518358
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,12190311
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,12761721
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,16620981
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,16852820
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,18176085
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,32882595
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,35151746
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,36931457
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,38261261
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,41471055
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,50981714
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,58846864
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,63060196
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,64488149
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,65409663
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,65484314
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,65821170
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,67371179
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,68090422
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,68090464
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,69627193
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,73370289
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,93029538
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,98431238
L11,503,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,98532308
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,10333883
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,10518358
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,12190311
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,12761721
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,16852820
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,18176085
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,32882595
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,35151746
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,36931457
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,38261261
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,41471055
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,58846864
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,63060196
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,64488149
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,65484314
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,67371179
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,68090422
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,68090464
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,69627193
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,73370289
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,93029538
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,98431238
L11,511,01,23,XXIII,12/21/2016 1:00 PM,12/21/2016 3:00 PM,98532308
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,24782324
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,34033903
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,36335377
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,46621472
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,53505671
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,64620725
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,65409663
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,66409862
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,70969713
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,77651103
L11,572,01,25,XXV,12/21/2016 6:00 PM,12/21/2016 8:00 PM,85656437
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,08453575
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,15321558
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,24782324
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,30201519
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,32560771
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,34033903
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,54767998
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,68281176
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,70213573
L11,583,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,70969713
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,01130186
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,01940343
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,02043876
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,02796889
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,02887136
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,02940295
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,03533897
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,04410300
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,06091033
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,11623034
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,12283524
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,13554764
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,13972744
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,14343999
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,14532482
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,15041975
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,18086449
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,18222451
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,18657996
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,20278423
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,20633891
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,20957584
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,21342300
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,21352890
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,21513944
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,21743219
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,22015080
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,22093199
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,22733988
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,23399516
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,24122410
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,24722442
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,24993959
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,25303173
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,25320006
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,25606531
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,25622415
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,25790950
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,26462731
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,26634426
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,27574400
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,27732324
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,27866157
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,29418292
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,32099823
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,32338046
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,33023036
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,33570318
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,34001734
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,34310302
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,35260760
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,35798055
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,36088268
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,36560509
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,37065545
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,37081485
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,40330802
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,40977755
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,41383354
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,41806112
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,42091045
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,42400992
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,42880069
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,43415197
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,43520816
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,43882726
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,43916121
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,43921363
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44196246
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44196340
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44241346
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44486098
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44616145
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44761415
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44791358
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44866553
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,44890417
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,45005409
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,45826596
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,45858089
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,46093805
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,46262553
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,46442303
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,46501757
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,46774655
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,46994252
L11,1011,01,90,XC,12/15/2016 8:30 PM,12/21/2016 10:30 PM,48182268
